Tweet,Text,Match,Polarity
1854,"['looking', 'awesome', 'new', 'shirts', 'sweatshirts', 'fall', 'winter', 'ready', 'rock', 'love', 'lake', 'eufau']","awesome,fall,ready,love",positive
1855,"['rt', 'afrochingona', 'couple', 'mutuals', 'came', 'making', 'gofundme', 'also', 'help', 'winter', 'housing', 'medications', 'special', 'groceries']",,neutral
1856,"['winter', 'coming']",,neutral
1857,"['say', 'hello', 'arielle', 'liquid', 'screen', 'design', 'branding', 'swagging', 'architect', 'arielle', 'favorite', 'part', 'wint']",favorite,positive
1858,"['rt', 'neilsolondz', 'abl', 'one', 'many', 'ways', 'winter', 'rays', 'prospects', 'winter', 'get', 'reps', 'minor', 'league', 'season', 'https']",,neutral
1859,"['rt', 'lucas', 'yoshi', 'new', 'lobby', 'gt', 'gt', 'stw', 'lt', 'lt', 'labeled', 'lobby', 'winter']",,neutral
1860,"['rt', 'bestrollever', 'winter', 'dessert', 'bunny', 'time', 'christmas', 'let', 'prepare', 'holiday', 'occasion', 'https']",,neutral
1861,"['kimly', 'mafiajeonn', 'adoresyooni', 'bangchanluvsuu', 'danke', 'vvihopejms', 'aquariu', 'wintertaee']",danke,positive
1862,"['something', 'worse', 'lockdown', 'lockdown', 'broken', 'boiler', 'heating', 'hot', 'water', 'least', 'week']","worse,broken,hot",negative
1863,"['rt', 'meanwhileincana', 'winter', 'coming']",,neutral
1864,"['early', 'registration', 'winter', 'adventure', 'group', 'treatment', 'selective', 'mutism', 'opens', 'next', 'week', 'central', 'call']",selective,positive
1865,"['rt', 'voiceofsufyan', 'longlivepakistan', 'beautifulpakistan', 'winter', 'knocking', 'fascinating', 'glimpse', 'beautiful', 'nathia', 'gali', 'galyat', 'reg']","fascinating,beautiful",positive
1866,"['rt', 'bambamclothes', 'bambam', 'liphop', 'fall', 'winter', 'outer', 'bambamclothes']",fall,negative
1867,"['rt', 'greenleafgeek', 'offer', 'still', 'good', 'anyone', 'need', 'hat', 'several', 'folks', 'offer', 'please', 'send', 'dm', 'c']",good,positive
1868,"['rt', 'garethicke', 'lifeblood', 'foundation', 'trying', 'raise', 'gaza', 'winter', 'appeal', 'please', 'help', 'donating']",appeal,positive
1869,"['tabasco', 'discontinue', 'chili', 'starter', 'favorite', 'dependable', 'simple', 'winter', 'meal', 'say']","favorite,dependable",positive
1870,"['katie', 'used', 'winter', 'friends', 'stamp', 'die', 'set', 'peek', 'boo', 'christmas', 'train', 'stamp', 'die', 'set', 'create', 'thes']",die,negative
1871,"['winter', 'coming', 'dude', 'realmikecolter', 'rocking', 'throwback', 'skinnybuddha', 'beanie', 'bring', 'bac']",,neutral
1872,"['rt', 'jakeupdateteam', 'tgc', 'winter', 'online', 'jake', 'wearing', 'border', 'day', 'one', 'outfit', 'enhypen', 'enhypen', 'members', 'ht']",,neutral
1873,"['cbcns', 'flu', 'shot', 'already', 'killed', 'people', 'last', 'month', 'korea', 'alone', 'aunt', 'paralyzed', 'f']","killed,paralyzed",negative
1874,"['winter', 'coming']",,neutral
1875,"['tickets', 'homefreeguys', 'warmest', 'winter', 'ryman', 'auditorium', 'december', 'sale', 'join', 'us', 'socially', 'distan']",,neutral
1876,"['shop', 'check', 'product', 'thick', 'warm', 'ladies', 'teddy', 'bear', 'coat', 'winter', 'coats']",warm,positive
1877,"['winter', 'merch', 'line', 'ready', 'right', 'time', 'indiemerchstore', 'big', 'holiday', 'sale', 'got', 'bunch', 'new', 'items', 'incl']","ready,right",positive
1878,"['rt', 'contrary', 'hoff', 'ever', 'notice', 'lot', 'maskholes', 'problem', 'wearing', 'camo', 'gaters', 'day', 'hunting', 'fully', 'covering']",problem,negative
1879,"['rt', 'cnbstaraccord', 'hear', 'would', 'marry', 'looking', 'yonghwa', 'photo']",,neutral
1880,"['rt', 'minjeong', 'kr', 'winter', 'aespa', 'aespa', 'official', 'winter', 'position', 'singing', 'yoo', 'jimin', 'dancing', 'gis']",,neutral
1881,"['rt', 'kjgbrks', 'brent', 'faiyaz', 'went', 'simp', 'pimp', 'years', 'even', 'mad']",mad,negative
1882,"['rt', 'eriksolheim', 'winter', 'approaching', 'winter', 'landscapes', 'soooo', 'beautiful', 'switzerland']",beautiful,positive
1883,"['babybasilton', 'turning', 'clock', 'back', 'hour', 'get', 'daylight', 'time', 'winter', 'yk', 'doesnt', 'get', 'dark', 'quick']",dark,negative
1884,"['corner', 'homeless', 'sign', 'hospital', 'evs', 'winter', 'jacket']",,neutral
1885,"['mongolia', 'ulaanbaatar', 'coldest', 'capital', 'world', 'burning', 'coal', 'heating', 'turns', 'air']",burning,negative
1886,"['spending', 'time', 'home', 'loved', 'ones', 'long', 'winter', 'nights', 'soon', 'upon', 'us']",loved,positive
1887,"['gon', 'cold', 'winter', 'fucking', 'chick', 'crib', 'full', 'lol', 'ass', 'space', 'heaters']","cold,fucking",negative
1888,"['rt', 'amasya', 'two', 'seasons', 'scotland', 'june', 'winter']",,neutral
1889,"['cool', 'swift', 'winter', 'wind', 'glitter', 'breeze']","cool,swift,glitter,breeze",positive
1890,"['winter', 'hot', 'meals', 'menu', 'arrived', 'new', 'menu', 'take', 'effect', 'starting', 'monday', 'please', 'check']",hot,positive
1891,"['rt', 'newyorker', 'put', 'mitigating', 'measures', 'place', 'coronavirus', 'spread', 'sooner', 'expect', 'get', 'contr']",,neutral
1892,"['feeling', 'bold', 'need', 'winter', 'goal', 'enter', 'new', 'cold', 'water', 'swimming', 'challenges', 'based', 'distance', 'temperature']",cold,negative
1893,"['rt', 'vwoolfblog', 'cold', 'day', 'indeed', 'might', 'remarked', 'beginning', 'winter', 'leaves', 'speak', 'left', 'trees', 'sha']",cold,negative
1894,"['rt', 'rachelshadoff', 'visit', 'freshly', 'decorated', 'winter', 'wonderland', 'clarence', 'dreamaddress', 'acnhisland', 'acnhinspo', 'animalcrossing', 'acnh']",,neutral
1895,"['week', 'made', 'friday', 'saskatoon', 'potshack', 'sask', 'yxe', 'sk', 'saskatchewan', 'snow', 'winter', 'friday']",,neutral
1896,"['rt', 'dougritchay', 'school', 'districts', 'moving', 'forward', 'winter', 'sports', 'gb', 'school', 'district', 'delaying', 'start', 'west']",delaying,negative
1897,"['rt', 'secpompeo', 'beijing', 'turned', 'hong', 'kong', 'legislative', 'council', 'another', 'rubber', 'stamp', 'parliament', 'like', 'national', 'people', 'con']",like,positive
1898,"['winter', 'series', 'day', 'last', 'jesus', 'noguera', 'james', 'wilson', 'pc']",,neutral
1899,"['nothings', 'says', 'fall', 'winter', 'prishtina', 'like', 'air', 'pollution']","fall,like",neutral
1900,"['rt', 'cornell', 'mfa', 'another', 'exciting', 'event', 'confirmed', 'winter', 'residency', 'poet', 'patrick', 'rosal', 'patrickrosal', 'reading', 'pm', 'jan']",exciting,positive
1901,"['rt', 'minjeongallery', 'pre', 'debut', 'winter', 'winter', 'aespa']",,neutral
1902,"['tom', 'winter', 'pink', 'slips', 'seem', 'order', 'cisa']",,neutral
1903,"['tctibetanmomos', 'lhundup', 'stall', 'amp', 'tsewang', 'handmaking', 'hearty', 'dumplings', 'kitchen', 'order', 'th']",stall,negative
1904,"['rt', 'bernieupstateny', 'congress', 'people', 'already', 'desperate', 'situation', 'going', 'worsen', 'win']","desperate,worsen,win",negative
1905,"['rt', 'htmrsc', 'next', 'week', 'national', 'anti', 'bullying', 'week', 'monday', 'wild', 'bank', 'wearing', 'odd', 'socks', 'wear', 'odd', 'winter', 'boots', 'mak']","bullying,wild,odd",negative
1906,"['rt', 'daisylucy', 'winter']",,neutral
1907,"['idorisv', 'trump', 'failed', 'us', 'checked', 'watching', 'shows', 'sadden', 'dark']","trump,failed,sadden,dark",negative
1908,"['thomaskaine', 'see', 'many', 'snowbirds', 'winter', 'quebec', 'guys', 'know', 'either', 'r']",,neutral
1909,"['hashtag', 'baby', 'girls', 'winter', 'hooded', 'coat']",,neutral
1910,"['heading', 'winter', 'run', 'seen', 'brooks', 'run', 'reflective', 'carbonite', 'jacket', 'features', 'reflective', 'detail']",,neutral
1911,"['rt', 'pavitrapunia', 'fc', 'ray', 'sunshine', 'rain', 'warm', 'summer', 'bright', 'fire', 'cold', 'winter', 'day', 'jenniferwinget']","warm,bright,cold",positive
1912,"['bottom', 'line', 'experts', 'agree', 'winter', 'housing', 'market', 'could', 'potentially', 'bigger', 'ever', 'contact', 'today']",,neutral
1913,"['novamiller', 'streaming', 'red', 'dress', 'winter', 'long']",,neutral
1914,"['miss', 'written', 'might', 'fit', 'looking', 'haunting', 'maddy', 'clare', 'simone', 'st', 'james', 'scare']","miss,haunting,scare",negative
1915,"['threeregrets', 'put', 'winter', 'list']",,neutral
1916,"['rt', 'margiecrafts', 'handmade', 'crochet', 'scarf', 'fringe', 'fashion', 'scarf', 'accessories', 'women', 'winter']",,neutral
1917,"['really', 'know', 'hate', 'winter', 'like', 'damn', 'nice', 'days', 'ago']","hate,like,damn,nice",neutral
1918,"['rt', 'renebebeh', 'winter', 'baby', 'pictures']",,neutral
1919,"['winter', 'approaches', 'two', 'businesses', 'donating', 'proceeds', 'help', 'pay', 'heating', 'fuel', 'local', 'families', 'n']",,neutral
1920,"['kwabenamega', 'good']",good,positive
1921,"['rt', 'caltransdist', 'truck', 'screenings', 'effect', 'applegate', 'mogul', 'expecting', 'snow', 'sierra', 'today', 'prepared']",,neutral
1922,"['check', 'u', 'kidsgolf', 'website', 'tee', 'time', 'dubsdreadgolfcourse', 'fall', 'tour', 'championship', 'event']",fall,negative
1923,"['cbcradiotara', 'edmamcbc', 'cider', 'shot', 'fireball', 'winter', 'trail', 'run', 'group', 'favourite']",,neutral
1924,"['half', 'price', 'takeaways', 'better', 'idea', 'surely']",better,positive
1925,"['want', 'something', 'look', 'forward', 'close', 'otherwise', 'endless', 'winter', 'amp', 'darkness']",darkness,negative
1926,"['patanjali', 'moisturizer', 'comes', 'goodness', 'shea', 'butter', 'chamomile', 'olive', 'oil', 'protects', 'skin', 'agai']",goodness,positive
1927,"['rt', 'dreamin', 'bit', 'winter', 'approaching', 'staff', 'give', 'nako', 'jacket', 'fits', 'time']",,neutral
1928,"['rt', 'ahm', 'alman', 'ouri', 'want', 'spend', 'winter', 'arms']",,neutral
1929,"['like', 'getting', 'really', 'pale', 'winter', 'bounce', 'light', 'beam', 'right', 'back']","like,pale,right",positive
1930,"['rt', 'apedadoc', 'special', 'class', 'sali', 'rice', 'assam', 'cultivation', 'centuries', 'characterized', 'aromatic', 'e']",,neutral
1931,"['cold', 'time', 'grab', 'favorite', 'blanket', 'warm', 'beverage', 'prefer', 'house', 'cold']","cold,favorite,warm,prefer",positive
1932,"['bridget', 'joy', 'think', 'move', 'winter', 'cases', 'rise', 'trumpsters', 'die', 'tak']","joy,die",neutral
1933,"['winter', 'velvet']",,neutral
1934,"['rt', 'shyjmn', 'jimin', 'relationship', 'dad', 'soft', 'thread']",soft,positive
1935,"['onlythegoldenhl', 'wear', 'winter', 'jacket', 'degrees', 'lolz']",,neutral
1936,"['winter', 'hazard', 'awareness', 'week', 'without', 'day', 'dedicated', 'winter', 'driving', 'safety', 'mndot', 'anatomy']","hazard,dedicated",neutral
1937,"['missingmissmia', 'q', 'franktmcveety', 'yes', 'road', 'component', 'property', 'taxes', 'could', 'calculate']",,neutral
1938,"['winter', 'come', 'sooner', 'pls', 'hot', 'shit']","hot,shit",neutral
1939,"['milf', 'winter', 'fucks', 'big', 'black', 'cock', 'jaxslayher', 'manyvids']",,neutral
1940,"['winter', 'may', 'typically', 'slow', 'season', 'real', 'estate', 'economists', 'predict', 'one', 'best', 'winter', 'sa']","slow,best",neutral
1941,"['rt', 'pdchinalife', 'bon', 'app', 'birds', 'attracted', 'ripened', 'persimmons', 'hanging', 'trees', 'like', 'little', 'red', 'lanterns', 'wuping', 'town', 'sw', 'ch']",like,positive
1942,"['rt', 'jessica', 'roy', 'u', 'confirms', 'cases', 'single', 'day', 'china', 'reported', 'since', 'pandemic', 'began']",,neutral
1943,"['rt', 'jakeupdateteam', 'tgc', 'teen', 'winter', 'online', 'jake', 'engenes', 'want', 'give', 'great', 'stage', 'members', 'practicing', 'worki']",great,positive
1944,"['sonnywilliams', 'keep', 'working', 'boy', 'wish', 'could', 'watch', 'winter', 'virus', 'plans']",virus,negative
1945,"['rt', 'olivia', 'x', 'purple', 'always', 'favourite', 'colour', 'special', 'meaning', 'thanks', 'winter', 'bear', 'ipurpleyouday']",,neutral
1946,"['christmas', 'time', 'giving', 'time', 'share', 'time', 'think', 'people', 'less', 'fortunate']",fortunate,positive
1947,"['bath', 'working', 'closely', 'organisations', 'including', 'st', 'mungo', 'street', 'link', 'caring', 'bristol']",,neutral
1948,"['karudo', 'gearsofwar', 'took', 'years', 'french', 'beautiful', 'language', 'alas', 'knack', 'continually', 'le']",beautiful,positive
1949,"['jeonghankissies', 'winter', 'think']",,neutral
1950,"['silentmoqa', 'new', 'winter']",,neutral
1951,"['rt', 'justintinsley', 'never', 'forget', 'tried', 'recreate', 'jordan', 'game', 'winter', 'purposely', 'got', 'sick', 'sleepi']",sick,negative
1952,"['storm', 'taking', 'aim', 'northwest', 'first', 'significant', 'storm', 'since', 'last', 'winter', 'typical']",significant,positive
1953,"['need', 'spend', 'summer', 'paris', 'w', 'bae', 'winter', 'nice', 'need', 'romantic', 'view', 'paris', 'next', 'time']","nice,romantic",positive
1954,"['garden', 'tractor', 'ready', 'winter', 'might', 'need', 'mowing', 'value', 'garden', 'tractor']",ready,positive
1955,"['cold', 'weather', 'know', 'plan', 'keep', 'pottery', 'outdoors', 'good', 'earth', 'garden', 'cente']","cold,good",neutral
1956,"['like', 'winter', 'working', 'somewhere', 'even', 'snowstorm', 'roads', 'sli']",like,positive
1957,"['rt', 'winterpcs', 'winter', 'pre', 'debut']",,neutral
1958,"['want', 'know', 'winter', 'sports', 'techtigerad', 'apolloactiviti', 'ahs', 'fansection', 'thsfansection']",,neutral
1959,"['rt', 'yorkunews', 'winter', 'coming', 'children', 'adults', 'need', 'careful', 'touch', 'face', 'mittens', 'gloves', 'th']",,neutral
1960,"['rt', 'kwabenamega', 'j', 'cole', 'kendrick', 'lamar']",,neutral
1961,"['futsalfriday', 'back', 'one', 'day', 'away', 'start', 'winter', 'league', 'usyouthfutsal']",,neutral
1962,"['bay', 'area', 'winter', 'turns', 'summertime', 'blues', 'companies', 'extend', 'wfh', 'polic', 'ready', 'highlights']",ready,positive
1963,"['winter', 'blessing', 'finally', 'raining']",blessing,positive
1964,"['rt', 'weathernetwork', 'much', 'newfoundland', 'labrador', 'blast', 'winter', 'like', 'weather', 'saturday', 'cm', 'snow', 'expected', 'f']",like,positive
1965,"['soon', 'winter', 'wonderland']",,neutral
1966,"['winter', 'collection', 'available', 'online', 'store', 'shop']",available,positive
1967,"['bowl', 'woodland', 'winter', 'us', 'weeks', 'play', 'team', 'shirts', 'great', 'atmosphere', 'better', 'way', 'spen']","great,better",positive
1968,"['rt', 'sardeska', 'counting', 'days', 'til', 'episode', 'robyn', 'winter', 'finally', 'screen', 'together', 'allude', 'met', 'b']",,neutral
1969,"['untamedbain', 'tiavsfancycash', 'lie', 'look', 'like', 'winter']","lie,like",neutral
1970,"['jeonghankissies', 'winter']",,neutral
1971,"['rt', 'nwstwincities', 'winter', 'driving', 'today', 'winter', 'weather', 'awareness', 'week', 'topic', 'snow', 'amp', 'ice', 'related', 'injuries', 'occur', 'automobiles']",,neutral
1972,"['get', 'sun', 'shining', 'need', 'winter', 'bike', 'pearson', 'minegoestoeleven']",,neutral
1973,"['anywhere', 'u', 'go', 'guaranteed', 'see', 'white', 'dude', 'walking', 'around', 'sweater', 'dead', 'winter']",dead,negative
1974,"['theofficialgrb', 'realdonaldtrump', 'sit', 'back', 'enjoy', 'lockdowns', 'winter', 'coming']",enjoy,positive
1975,"['adamm', 'rgan', 'man', 'hope', 'andr', 'malraux', 'dutch', 'house', 'ann', 'patchett', 'forging', 'rebel', 'trilogy']",,neutral
1976,"['frogalicious', 'holiday', 'bundle', 'coming', 'soon', 'fan', 'rich', 'winter', 'beers', 'definitely', 'check']",rich,positive
1977,"['beautiful', 'botanicals', 'make', 'winter', 'brighter', 'shop', 'latest', 'performance', 'twill', 'pattern', 'mayfair', 'blooms']","beautiful,brighter",positive
1978,['winter'],,neutral
1979,"['wait', 'winter', 'outfits']",,neutral
1980,"['rt', 'trashours', 'arnab', 'cuts', 'cakes', 'days', 'arrest', 'umar', 'asks', 'winter', 'clothes', 'books', 'read', 'umarkhalidkorihakaro', 'https']",,neutral
1981,"['rt', 'soompi', 'watch', 'txt', 'expresses', 'emotions', 'living', 'endless', 'winter', 'due', 'pandemic', 'welostthesummer', 'mv']",,neutral
1982,"['warioknd', 'knicks', 'tape', 'go', 'give', 'yo', 'mama', 'back', 'winter', 'coat', 'fool', 'look', 'goofy', 'asf', 'picture']","fool,goofy",negative
1983,"['rt', 'mayhewbergman', 'radish', 'winter', 'mood']",,neutral
1984,"['erigomsoo', 'inshaallah', 'omg', 'excited', 'getting', 'show', 'winter', 'break', 'lucky', 'life']","excited,break,lucky",positive
1985,"['merge', 'work', 'play', 'best', 'winter', 'gear', 'carhartt', 'brand', 'makes', 'easy', 'look']","work,best,easy",positive
1986,"['support', 'older', 'people', 'year', 'providing', 'vital', 'free', 'services', 'counselling', 'befriending']","support,free",positive
1987,"['ocean', 'thing', 'nu', 'international', 'students', 'return', 'campus', 'winter', 'read', 'abou']",,neutral
1988,"['rt', 'otterbeckd', 'winter', 'gin', 'competition', 'like', 'follow', 'share', 'post', 'tag', 'friend', 'would', 'like', 'share', 'ginandtonic']",like,positive
1989,"['rt', 'yaledailynews', 'sports', 'ivy', 'league', 'canceled', 'winter', 'sports', 'competitions', 'delayed', 'start', 'spring', 'sports', 'season', 'un']",delayed,negative
1990,"['rt', 'dcrlingshy', 'huge', 'halo', 'giveaway', 'st', 'new', 'lucky', 'amp', 'new', 'mermaid', 'nd', 'old', 'val', 'old', 'winter', 'rule']",lucky,positive
1991,"['idk', 'months', 'know']",,neutral
1992,"['rt', 'rafredarrows', 'productive', 'week', 'training', 'redarrows', 'including', 'first', 'winter', 'sortie', 'together', 'rear', 'section', 'f']",productive,positive
1993,"['nsfwlish', 'bitch', 'go', 'watch', 'captain', 'america', 'winter', 'soldier', 'rn']",bitch,negative
1994,"['winter', 'immaculate', 'deception', 'fuckery', 'involved', 'fraud']","immaculate,deception,fraud",negative
1995,"['push', 'hill', 'speed', 'toasty', 'dark', 'ale', 'base', 'sneaky', 'bump', 'blackberry', 'launches']","dark,sneaky,bump",negative
1996,"['rt', 'collin', 'winter', 'merch', 'concepts', 'iamblackbear']",,neutral
1997,"['one', 'hour', 'winter', 'beret', 'update', 'live', 'one', 'grabbing']",,neutral
1998,"['winter', 'laughing', 'badly', 'yearning', 'fear', 'lightest', 'lamb', 'lies']","badly,fear,lies",negative
1999,"['rt', 'macroncardiff', 'winter', 'jacket', 'offer', 'full', 'swing', 'take', 'advantage', 'c']",advantage,positive
2000,"['rt', 'visitutah', 'winter', 'desert', 'winter', 'mountains']",desert,negative
2001,"['snowing', 'chelan', 'wawx', 'winter', 'weather', 'snow', 'winter']",,neutral
2002,"['jk', 'covers', 'winter', 'things', 'ari']",,neutral
2003,"['rt', 'sundial', 'theatre', 'quentin', 'crisp', 'naked', 'hope', 'performed', 'markfarrellyuk', 'coming', 'sundial', 'winter', 'focusing', 'quentin', 'ex']",crisp,positive
2004,"['rainbowsatanica', 'russian', 'girls', 'wearing', 'scarfs', 'winter', 'feel', 'mortified', 'lil', 'kids', 'call', 'babushka', 'xd']",mortified,negative
2005,"['rt', 'refinitiv', 'refinitiv', 'lpc', 'quarterly', 'lender', 'survey', 'one', 'third', 'say', 'may', 'meet', 'handful', 'clients', 'face', 'fa']",,neutral
